item_seq,item_name,normalized_item_name,ingredient_name,company_name,covered_by_relation,display_mode,no_relation_notice_required,source,source_method,source_checked_at
200410143,미라펙스정0.5밀리그램(프라미펙솔염산염일수화물),미라펙스정0.5밀리그램(프라미펙솔염산염일수화물),프라미펙솔염산염일수화물,한국베링거인겔하임(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
200410144,미라펙스정1.0밀리그램(프라미펙솔염산염일수화물),미라펙스정1.0밀리그램(프라미펙솔염산염일수화물),프라미펙솔염산염일수화물,한국베링거인겔하임(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201400390,미라프서방정0.375밀리그램(프라미펙솔염산염일수화물),미라프서방정0.375밀리그램(프라미펙솔염산염일수화물),프라미펙솔염산염일수화물,현대약품(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201310242,미라프서방정0.75밀리그램(프라미펙솔염산염일수화물),미라프서방정0.75밀리그램(프라미펙솔염산염일수화물),프라미펙솔염산염일수화물,현대약품(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201400391,미라프서방정1.5밀리그램(프라미펙솔염산염일수화물),미라프서방정1.5밀리그램(프라미펙솔염산염일수화물),프라미펙솔염산염일수화물,현대약품(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201501384,미라프정0.125밀리그램(프라미펙솔염산염일수화물),미라프정0.125밀리그램(프라미펙솔염산염일수화물),프라미펙솔염산염일수화물,현대약품(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201402590,미라프정0.25밀리그램(프라미펙솔염산염일수화물),미라프정0.25밀리그램(프라미펙솔염산염일수화물),프라미펙솔염산염일수화물,현대약품(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201501385,미라프정0.5밀리그램(프라미펙솔염산염일수화물),미라프정0.5밀리그램(프라미펙솔염산염일수화물),프라미펙솔염산염일수화물,현대약품(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201402589,미라프정1.0밀리그램(프라미펙솔염산염일수화물),미라프정1.0밀리그램(프라미펙솔염산염일수화물),프라미펙솔염산염일수화물,현대약품(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201804308,프라펙솔서방정0.375밀리그램(프라미펙솔염산염일수화물),프라펙솔서방정0.375밀리그램(프라미펙솔염산염일수화물),프라미펙솔염산염일수화물,삼일제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201804306,프라펙솔서방정0.75밀리그램(프라미펙솔염산염일수화물),프라펙솔서방정0.75밀리그램(프라미펙솔염산염일수화물),프라미펙솔염산염일수화물,삼일제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201804307,프라펙솔서방정1.5밀리그램(프라미펙솔염산염일수화물),프라펙솔서방정1.5밀리그램(프라미펙솔염산염일수화물),프라미펙솔염산염일수화물,삼일제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201206856,프라펙솔정0.125밀리그램(프라미펙솔염산염일수화물),프라펙솔정0.125밀리그램(프라미펙솔염산염일수화물),프라미펙솔염산염일수화물,삼일제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201206858,프라펙솔정0.25밀리그램(프라미펙솔염산염일수화물),프라펙솔정0.25밀리그램(프라미펙솔염산염일수화물),프라미펙솔염산염일수화물,삼일제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201206857,프라펙솔정0.5밀리그램(프라미펙솔염산염일수화물),프라펙솔정0.5밀리그램(프라미펙솔염산염일수화물),프라미펙솔염산염일수화물,삼일제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201201265,프라펙솔정1밀리그램(프라미펙솔염산염일수화물),프라펙솔정1밀리그램(프라미펙솔염산염일수화물),프라미펙솔염산염일수화물,삼일제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
202106621,피디펙솔서방정0.375밀리그램(프라미펙솔염산염일수화물),피디펙솔서방정0.375밀리그램(프라미펙솔염산염일수화물),프라미펙솔염산염일수화물,명인제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
202108206,피디펙솔서방정0.75밀리그램(프라미펙솔염산염일수화물),피디펙솔서방정0.75밀리그램(프라미펙솔염산염일수화물),프라미펙솔염산염일수화물,명인제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
202108205,피디펙솔서방정1.5밀리그램(프라미펙솔염산염일수화물),피디펙솔서방정1.5밀리그램(프라미펙솔염산염일수화물),프라미펙솔염산염일수화물,명인제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
202107702,피디펙솔정0.125밀리그램(프라미펙솔염산염일수화물),피디펙솔정0.125밀리그램(프라미펙솔염산염일수화물),프라미펙솔염산염일수화물,명인제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
202107701,피디펙솔정0.25밀리그램(프라미펙솔염산염일수화물),피디펙솔정0.25밀리그램(프라미펙솔염산염일수화물),프라미펙솔염산염일수화물,명인제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
202107703,피디펙솔정0.5밀리그램(프라미펙솔염산염일수화물),피디펙솔정0.5밀리그램(프라미펙솔염산염일수화물),프라미펙솔염산염일수화물,명인제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
202107704,피디펙솔정1밀리그램(프라미펙솔염산염일수화물),피디펙솔정1밀리그램(프라미펙솔염산염일수화물),프라미펙솔염산염일수화물,명인제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
200904641,뉴큅정0.25밀리그램(로피니롤염산염),뉴큅정0.25밀리그램(로피니롤염산염),로피니롤염산염,(주)유한양행,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
200904640,뉴큅정1밀리그램(로피니롤염산염),뉴큅정1밀리그램(로피니롤염산염),로피니롤염산염,(주)유한양행,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
200803810,뉴큅정2밀리그램(로피니롤염산염),뉴큅정2밀리그램(로피니롤염산염),로피니롤염산염,(주)유한양행,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
200808560,로피맥스정0.25밀리그램(로피니롤염산염),로피맥스정0.25밀리그램(로피니롤염산염),로피니롤염산염,고려제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
200808559,로피맥스정1밀리그램(로피니롤염산염),로피맥스정1밀리그램(로피니롤염산염),로피니롤염산염,고려제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
200708444,로피맥스정2밀리그램(로피니롤염산염),로피맥스정2밀리그램(로피니롤염산염),로피니롤염산염,고려제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201901411,로피맥스피디정2밀리그램(로피니롤염산염),로피맥스피디정2밀리그램(로피니롤염산염),로피니롤염산염,고려제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201901416,로피맥스피디정4밀리그램(로피니롤염산염),로피맥스피디정4밀리그램(로피니롤염산염),로피니롤염산염,고려제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201901417,로피맥스피디정8밀리그램(로피니롤염산염),로피맥스피디정8밀리그램(로피니롤염산염),로피니롤염산염,고려제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
200108698,리큅정0.25밀리그램(로피니롤염산염),리큅정0.25밀리그램(로피니롤염산염),로피니롤염산염,(주)글락소스미스클라인,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
200108699,리큅정1밀리그램(로피니롤염산염),리큅정1밀리그램(로피니롤염산염),로피니롤염산염,(주)글락소스미스클라인,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
200108700,리큅정2밀리그램(로피니롤염산염),리큅정2밀리그램(로피니롤염산염),로피니롤염산염,(주)글락소스미스클라인,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
200108701,리큅정5밀리그램(로피니롤염산염),리큅정5밀리그램(로피니롤염산염),로피니롤염산염,(주)글락소스미스클라인,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
200805458,리큅피디정2밀리그램(로피니롤염산염),리큅피디정2밀리그램(로피니롤염산염),로피니롤염산염,(주)글락소스미스클라인,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
200805459,리큅피디정4밀리그램(로피니롤염산염),리큅피디정4밀리그램(로피니롤염산염),로피니롤염산염,(주)글락소스미스클라인,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
200805460,리큅피디정8밀리그램(로피니롤염산염),리큅피디정8밀리그램(로피니롤염산염),로피니롤염산염,(주)글락소스미스클라인,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
202000406,리키롤정0.25밀리그램(로피니롤염산염),리키롤정0.25밀리그램(로피니롤염산염),로피니롤염산염,대웅바이오(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
202000407,리키롤정1밀리그램(로피니롤염산염),리키롤정1밀리그램(로피니롤염산염),로피니롤염산염,대웅바이오(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
202000408,리키롤정2밀리그램(로피니롤염산염),리키롤정2밀리그램(로피니롤염산염),로피니롤염산염,대웅바이오(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201901414,리키롤피디정2밀리그램(로피니롤염산염),리키롤피디정2밀리그램(로피니롤염산염),로피니롤염산염,대웅바이오(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201901421,리키롤피디정4밀리그램(로피니롤염산염),리키롤피디정4밀리그램(로피니롤염산염),로피니롤염산염,대웅바이오(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201901422,리키롤피디정8밀리그램(로피니롤염산염),리키롤피디정8밀리그램(로피니롤염산염),로피니롤염산염,대웅바이오(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
200905216,파키놀정0.25밀리그램(로피니롤염산염),파키놀정0.25밀리그램(로피니롤염산염),로피니롤염산염,명인제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
200713637,파키놀정1밀리그램(로피니롤염산염),파키놀정1밀리그램(로피니롤염산염),로피니롤염산염,명인제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
200908350,파키놀정2밀리그램(로피니롤염산염),파키놀정2밀리그램(로피니롤염산염),로피니롤염산염,명인제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201108824,파키놀정5밀리그램(로피니롤염산염),파키놀정5밀리그램(로피니롤염산염),로피니롤염산염,명인제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201901412,파키놀피디정2밀리그램(로피니롤염산염),파키놀피디정2밀리그램(로피니롤염산염),로피니롤염산염,명인제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201901419,파키놀피디정4밀리그램(로피니롤염산염),파키놀피디정4밀리그램(로피니롤염산염),로피니롤염산염,명인제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201901418,파키놀피디정8밀리그램(로피니롤염산염),파키놀피디정8밀리그램(로피니롤염산염),로피니롤염산염,명인제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201309848,프라큅정0.25밀리그램(로피니롤염산염),프라큅정0.25밀리그램(로피니롤염산염),로피니롤염산염,한국프라임제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201309850,프라큅정2밀리그램(로피니롤염산염),프라큅정2밀리그램(로피니롤염산염),로피니롤염산염,한국프라임제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
199203393,마도파에취비에스캡슐125,마도파에취비에스캡슐125,레보도파/염산벤세라짓,(주)한국로슈,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
199604709,마도파확산정125,마도파확산정125,레보도파/염산벤세라짓,(주)한국로슈,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
200908500,스타레보필름코팅정125/31.25/200밀리그램,스타레보필름코팅정125/31.25/200밀리그램,엔타카폰/레보도파/카르비도파수화물,알보젠코리아(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
200410073,스타레보필름코팅정150/37.5/200밀리그램,스타레보필름코팅정150/37.5/200밀리그램,엔타카폰/레보도파/카르비도파수화물,알보젠코리아(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
200410072,스타레보필름코팅정100/25/200밀리그램,스타레보필름코팅정100/25/200밀리그램,엔타카폰/레보도파/카르비도파수화물,알보젠코리아(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
200805910,스타레보필름코팅정200/50/200밀리그램,스타레보필름코팅정200/50/200밀리그램,엔타카폰/레보도파/카르비도파수화물,알보젠코리아(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
200410071,스타레보필름코팅정50/12.5/200밀리그램,스타레보필름코팅정50/12.5/200밀리그램,엔타카폰/레보도파/카르비도파수화물,알보젠코리아(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
200908499,스타레보필름코팅정75/18.75/200밀리그램,스타레보필름코팅정75/18.75/200밀리그램,엔타카폰/레보도파/카르비도파수화물,알보젠코리아(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201504270,트리도파정100/25/200밀리그램,트리도파정100/25/200밀리그램,레보도파/카르비도파수화물/엔타카폰,제일약품(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201504271,트리도파정125/31.25/200밀리그램,트리도파정125/31.25/200밀리그램,레보도파/카르비도파수화물/엔타카폰,제일약품(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201701529,트리도파정150/37.5/200밀리그램,트리도파정150/37.5/200밀리그램,레보도파/카르비도파수화물/엔타카폰,제일약품(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201701530,트리도파정200/50/200밀리그램,트리도파정200/50/200밀리그램,레보도파/카르비도파수화물/엔타카폰,제일약품(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201506801,트리도파정50/12.5/200밀리그램,트리도파정50/12.5/200밀리그램,레보도파/카르비도파수화물/엔타카폰,제일약품(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201506164,트리도파정75/18.75/200밀리그램,트리도파정75/18.75/200밀리그램,레보도파/카르비도파수화물/엔타카폰,제일약품(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201504179,"트리레보정100/25/200밀리그램(레보도파, 카르비도파, 엔타카폰)","트리레보정100/25/200밀리그램(레보도파, 카르비도파, 엔타카폰)",레보도파/카르비도파수화물/엔타카폰,명인제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201501550,"트리레보정125/31.25/200밀리그램(레보도파, 카르비도파, 엔타카폰)","트리레보정125/31.25/200밀리그램(레보도파, 카르비도파, 엔타카폰)",레보도파/카르비도파수화물/엔타카폰,명인제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201701460,"트리레보정150/37.5/200밀리그램(레보도파, 카르비도파, 엔타카폰)","트리레보정150/37.5/200밀리그램(레보도파, 카르비도파, 엔타카폰)",레보도파/카르비도파수화물/엔타카폰,명인제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201701459,"트리레보정200/50/200밀리그램(레보도파, 카르비도파, 엔타카폰)","트리레보정200/50/200밀리그램(레보도파, 카르비도파, 엔타카폰)",레보도파/카르비도파수화물/엔타카폰,명인제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201506766,"트리레보정50/12.5/200밀리그램(레보도파, 카르비도파, 엔타카폰)","트리레보정50/12.5/200밀리그램(레보도파, 카르비도파, 엔타카폰)",레보도파/카르비도파수화물/엔타카폰,명인제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201506120,"트리레보정75/18.75/200밀리그램(레보도파, 카르비도파, 엔타카폰)","트리레보정75/18.75/200밀리그램(레보도파, 카르비도파, 엔타카폰)",레보도파/카르비도파수화물/엔타카폰,명인제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201907607,"퍼킨씨알정50-200밀리그램(카르비도파, 레보도파)","퍼킨씨알정50-200밀리그램(카르비도파, 레보도파)",카르비도파수화물/레보도파,명인제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
199201045,"퍼킨정25-100밀리그램(카르비도파,레보도파)","퍼킨정25-100밀리그램(카르비도파,레보도파)",카르비도파수화물/레보도파,명인제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
199201046,"퍼킨정25-250밀리그램(카르비도파,레보도파)","퍼킨정25-250밀리그램(카르비도파,레보도파)",카르비도파수화물/레보도파,명인제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201206385,명인엔타카폰정200밀리그램,명인엔타카폰정200밀리그램,엔타카폰,명인제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
199906916,콤탄정200밀리그램(엔타카폰),콤탄정200밀리그램(엔타카폰),엔타카폰,알보젠코리아(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
199602706,마오비정(셀레길린염산염),마오비정(셀레길린염산염),셀레길린염산염,초당약품공업(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201907386,길렉트정0.5밀리그램(라사길린메실산염),길렉트정0.5밀리그램(라사길린메실산염),라사길린메실산염,삼일제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201907387,길렉트정1밀리그램(라사길린메실산염),길렉트정1밀리그램(라사길린메실산염),라사길린메실산염,삼일제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201907615,뉴질렉트정1밀리그램(라사길린메실산염),뉴질렉트정1밀리그램(라사길린메실산염),라사길린메실산염,하나제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
202001914,라사길정0.5밀리그램(라사길린메실산염),라사길정0.5밀리그램(라사길린메실산염),라사길린메실산염,(주)메디카코리아,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
202001915,라사길정1밀리그램(라사길린메실산염),라사길정1밀리그램(라사길린메실산염),라사길린메실산염,(주)메디카코리아,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201907385,라사린정0.5밀리그램(라사길린메실산염),라사린정0.5밀리그램(라사길린메실산염),라사길린메실산염,명인제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201907384,라사린정1밀리그램(라사길린메실산염),라사린정1밀리그램(라사길린메실산염),라사길린메실산염,명인제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201907569,라사민정(라사길린메실산염),라사민정(라사길린메실산염),라사길린메실산염,(주)킵스바이오파마,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201907568,라사민정0.5밀리그램(라사길린메실산염),라사민정0.5밀리그램(라사길린메실산염),라사길린메실산염,(주)킵스바이오파마,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201907621,라사원정0.5밀리그램(라사길린메실산염),라사원정0.5밀리그램(라사길린메실산염),라사길린메실산염,제일약품(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201907622,라사원정1.0밀리그램(라사길린메실산염),라사원정1.0밀리그램(라사길린메실산염),라사길린메실산염,제일약품(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201907567,라사질트정0.5밀리그램(라사길린메실산염),라사질트정0.5밀리그램(라사길린메실산염),라사길린메실산염,현대약품(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201907566,라사질트정1밀리그램(라사길린메실산염),라사질트정1밀리그램(라사길린메실산염),라사길린메실산염,현대약품(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201907625,라사핀정0.5밀리그램(라사길린메실산염),라사핀정0.5밀리그램(라사길린메실산염),라사길린메실산염,환인제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201907624,라사핀정1밀리그램(라사길린메실산염),라사핀정1밀리그램(라사길린메실산염),라사길린메실산염,환인제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
202003580,라시렉트정0.5밀리그램(라사길린메실산염),라시렉트정0.5밀리그램(라사길린메실산염),라사길린메실산염,안국뉴팜(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
202003581,라시렉트정1.0밀리그램(라사길린메실산염),라시렉트정1.0밀리그램(라사길린메실산염),라사길린메실산염,안국뉴팜(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201907465,라자렉트정(라사길린메실산염),라자렉트정(라사길린메실산염),라사길린메실산염,주식회사제뉴원사이언스,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201907466,라자렉트정0.5밀리그램(라사길린메실산염),라자렉트정0.5밀리그램(라사길린메실산염),라사길린메실산염,주식회사제뉴원사이언스,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201908720,라질렌정0.5밀리그램(라사길린메실산염),라질렌정0.5밀리그램(라사길린메실산염),라사길린메실산염,고려제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201908719,라질렌정1밀리그램(라사길린메실산염),라질렌정1밀리그램(라사길린메실산염),라사길린메실산염,고려제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201908566,마오렉스정1밀리그램(라사길린메실산염),마오렉스정1밀리그램(라사길린메실산염),라사길린메실산염,초당약품공업(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201907626,보령라사길린정0.5밀리그램(라사길린메실산염),보령라사길린정0.5밀리그램(라사길린메실산염),라사길린메실산염,(주)보령,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201907627,보령라사길린정1밀리그램(라사길린메실산염),보령라사길린정1밀리그램(라사길린메실산염),라사길린메실산염,(주)보령,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201907987,아질라사정0.5밀리그램(라사길린메실산염),아질라사정0.5밀리그램(라사길린메실산염),라사길린메실산염,대웅바이오(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201907988,아질라사정1밀리그램(라사길린메실산염),아질라사정1밀리그램(라사길린메실산염),라사길린메실산염,대웅바이오(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201309347,아질렉트정(라사길린메실산염),아질렉트정(라사길린메실산염),라사길린메실산염,한국룬드벡(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201803579,아질렉트정0.5밀리그램(라사길린메실산염),아질렉트정0.5밀리그램(라사길린메실산염),라사길린메실산염,한국룬드벡(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201907379,에도파벨정0.5밀리그램(라사길린메실산염),에도파벨정0.5밀리그램(라사길린메실산염),라사길린메실산염,(주)종근당,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201907378,에도파벨정1밀리그램(라사길린메실산염),에도파벨정1밀리그램(라사길린메실산염),라사길린메실산염,(주)종근당,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
202000220,유니온라사길린정1밀리그램(라사길린메실산염),유니온라사길린정1밀리그램(라사길린메실산염),라사길린메실산염,한국유니온제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
202002217,유렉트정0.5밀리그램(라사길린메실산염),유렉트정0.5밀리그램(라사길린메실산염),라사길린메실산염,(주)유유제약,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201908165,유렉트정1밀리그램(라사길린메실산염),유렉트정1밀리그램(라사길린메실산염),라사길린메실산염,(주)유유제약,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201908145,이지렉트정0.5밀리그램(라사길린메실산염),이지렉트정0.5밀리그램(라사길린메실산염),라사길린메실산염,(주)마더스제약,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201908146,이지렉트정1.0밀리그램(라사길린메실산염),이지렉트정1.0밀리그램(라사길린메실산염),라사길린메실산염,(주)마더스제약,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201908458,한화라사길린정0.5밀리그램(라사길린메실산염),한화라사길린정0.5밀리그램(라사길린메실산염),라사길린메실산염,한화제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201908457,한화라사길린정1밀리그램(라사길린메실산염),한화라사길린정1밀리그램(라사길린메실산염),라사길린메실산염,한화제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
200510972,피케이멜즈인퓨전주(아만타딘황산염),피케이멜즈인퓨전주(아만타딘황산염),아만타딘황산염,한화제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
198701132,피케이멜즈정(아만타딘황산염),피케이멜즈정(아만타딘황산염),아만타딘황산염,한화제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
198500629,명인벤즈트로핀메실산염정2밀리그램,명인벤즈트로핀메실산염정2밀리그램,벤즈트로핀메실산염,명인제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
198600614,명인벤즈트로핀메실산염정1밀리그램,명인벤즈트로핀메실산염정1밀리그램,벤즈트로핀메실산염,명인제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
197100097,환인벤즈트로핀정(벤즈트로핀메실산염),환인벤즈트로핀정(벤즈트로핀메실산염),벤즈트로핀메실산염,환인제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
198700736,환인벤즈트로핀정1밀리그램(벤즈트로핀메실산염),환인벤즈트로핀정1밀리그램(벤즈트로핀메실산염),벤즈트로핀메실산염,환인제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201504774,파이콤파필름코팅정12밀리그램(페람파넬),파이콤파필름코팅정12밀리그램(페람파넬),페람파넬,한국에자이(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201504773,파이콤파필름코팅정10밀리그램(페람파넬),파이콤파필름코팅정10밀리그램(페람파넬),페람파넬,한국에자이(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201504769,파이콤파필름코팅정2밀리그램(페람파넬),파이콤파필름코팅정2밀리그램(페람파넬),페람파넬,한국에자이(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201504770,파이콤파필름코팅정4밀리그램(페람파넬),파이콤파필름코팅정4밀리그램(페람파넬),페람파넬,한국에자이(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201504771,파이콤파필름코팅정6밀리그램(페람파넬),파이콤파필름코팅정6밀리그램(페람파넬),페람파넬,한국에자이(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
201504772,파이콤파필름코팅정8밀리그램(페람파넬),파이콤파필름코팅정8밀리그램(페람파넬),페람파넬,한국에자이(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-13
